domain,pricing_page_url,week_start,snapshot_date,snapshot_timestamp,pricing_type,price_shown,reason_code,archive_url
br.tradingview.com,https://br.tradingview.com/pricing,2025-10-19,2025-10-23,20251023211552Z,unknown,$138,,https://web.archive.org/web/20251023211552/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-10-19,2025-10-23,20251023211552Z,unknown,$199.95,,https://web.archive.org/web/20251023211552/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-10-19,2025-10-23,20251023211552Z,unknown,$480,,https://web.archive.org/web/20251023211552/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-11-09,2025-11-12,20251112005253Z,unknown,"$
0",,https://web.archive.org/web/20251112005253/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-11-09,2025-11-12,20251112005253Z,unknown,$12.95,,https://web.archive.org/web/20251112005253/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-11-09,2025-11-12,20251112005253Z,unknown,$24,,https://web.archive.org/web/20251112005253/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-11-09,2025-11-12,20251112005253Z,unknown,$28.29,,https://web.archive.org/web/20251112005253/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-11-09,2025-11-12,20251112005253Z,unknown,$68,,https://web.archive.org/web/20251112005253/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-11-09,2025-11-12,20251112005253Z,unknown,$56.49,,https://web.archive.org/web/20251112005253/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-11-09,2025-11-12,20251112005253Z,unknown,$138,,https://web.archive.org/web/20251112005253/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-11-09,2025-11-12,20251112005253Z,unknown,$199.95,,https://web.archive.org/web/20251112005253/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-11-09,2025-11-12,20251112005253Z,unknown,$480,,https://web.archive.org/web/20251112005253/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-12-14,2025-12-18,20251218191332Z,unknown,"$
0",,https://web.archive.org/web/20251218191332/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-12-14,2025-12-18,20251218191332Z,unknown,$12.95,,https://web.archive.org/web/20251218191332/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-12-14,2025-12-18,20251218191332Z,unknown,$24,,https://web.archive.org/web/20251218191332/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-12-14,2025-12-18,20251218191332Z,unknown,$28.29,,https://web.archive.org/web/20251218191332/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-12-14,2025-12-18,20251218191332Z,unknown,$68,,https://web.archive.org/web/20251218191332/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-12-14,2025-12-18,20251218191332Z,unknown,$56.49,,https://web.archive.org/web/20251218191332/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-12-14,2025-12-18,20251218191332Z,unknown,$138,,https://web.archive.org/web/20251218191332/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-12-14,2025-12-18,20251218191332Z,unknown,$199.95,,https://web.archive.org/web/20251218191332/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2025-12-14,2025-12-18,20251218191332Z,unknown,$480,,https://web.archive.org/web/20251218191332/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2026-01-25,2026-01-31,20260131121142Z,monthly,"$
0",,https://web.archive.org/web/20260131121142/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2026-01-25,2026-01-31,20260131121142Z,monthly,$12.95,,https://web.archive.org/web/20260131121142/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2026-01-25,2026-01-31,20260131121142Z,monthly,$24,,https://web.archive.org/web/20260131121142/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2026-01-25,2026-01-31,20260131121142Z,unknown,$28.29,,https://web.archive.org/web/20260131121142/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2026-01-25,2026-01-31,20260131121142Z,unknown,$68,,https://web.archive.org/web/20260131121142/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2026-01-25,2026-01-31,20260131121142Z,unknown,$56.49,,https://web.archive.org/web/20260131121142/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2026-01-25,2026-01-31,20260131121142Z,unknown,$138,,https://web.archive.org/web/20260131121142/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2026-01-25,2026-01-31,20260131121142Z,unknown,$199.95,,https://web.archive.org/web/20260131121142/https://br.tradingview.com/pricing
br.tradingview.com,https://br.tradingview.com/pricing,2026-01-25,2026-01-31,20260131121142Z,unknown,$480,,https://web.archive.org/web/20260131121142/https://br.tradingview.com/pricing
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2021-01-24,2021-01-25,20210125003127Z,,,no_prices_visible_static,https://web.archive.org/web/20210125003127/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2021-02-07,2021-02-11,20210211082738Z,,,no_prices_visible_static,https://web.archive.org/web/20210211082738/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2021-03-14,2021-03-14,20210314181038Z,,,no_prices_visible_static,https://web.archive.org/web/20210314181038/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2021-04-11,2021-04-15,20210415103733Z,,,no_prices_visible_static,https://web.archive.org/web/20210415103733/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2021-06-13,2021-06-13,20210613211418Z,,,no_prices_visible_static,https://web.archive.org/web/20210613211418/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2021-06-27,2021-06-28,20210628120238Z,,,no_prices_visible_static,https://web.archive.org/web/20210628120238/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2021-07-04,2021-07-05,20210705160043Z,,,no_prices_visible_static,https://web.archive.org/web/20210705160043/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2021-07-18,2021-07-20,20210720063844Z,,,no_prices_visible_static,https://web.archive.org/web/20210720063844/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2021-09-05,2021-09-07,20210907112522Z,,,no_prices_visible_static,https://web.archive.org/web/20210907112522/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2021-09-26,2021-09-28,20210928063655Z,,,no_prices_visible_static,https://web.archive.org/web/20210928063655/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2021-10-17,2021-10-20,20211020113521Z,,,no_prices_visible_static,https://web.archive.org/web/20211020113521/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2021-12-05,2021-12-07,20211207152247Z,,,no_prices_visible_static,https://web.archive.org/web/20211207152247/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-01-16,2022-01-22,20220122133026Z,,,no_prices_visible_static,https://web.archive.org/web/20220122133026/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-04-24,2022-04-26,20220426110744Z,,,no_prices_visible_static,https://web.archive.org/web/20220426110744/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-05-08,2022-05-10,20220510212527Z,,,no_prices_visible_static,https://web.archive.org/web/20220510212527/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-05-15,2022-05-18,20220518224147Z,,,no_prices_visible_static,https://web.archive.org/web/20220518224147/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-05-22,2022-05-28,20220528065021Z,,,no_prices_visible_static,https://web.archive.org/web/20220528065021/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-05-29,2022-05-29,20220529052206Z,,,no_prices_visible_static,https://web.archive.org/web/20220529052206/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-06-05,2022-06-05,20220605082006Z,,,no_prices_visible_static,https://web.archive.org/web/20220605082006/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-06-12,2022-06-15,20220615134413Z,,,no_prices_visible_static,https://web.archive.org/web/20220615134413/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-06-19,2022-06-22,20220622162531Z,,,no_prices_visible_static,https://web.archive.org/web/20220622162531/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-07-03,2022-07-07,20220707093632Z,,,no_prices_visible_static,https://web.archive.org/web/20220707093632/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-07-17,2022-07-21,20220721103526Z,,,no_prices_visible_static,https://web.archive.org/web/20220721103526/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-07-31,2022-08-01,20220801135113Z,,,no_prices_visible_static,https://web.archive.org/web/20220801135113/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-08-07,2022-08-11,20220811233457Z,,,no_prices_visible_static,https://web.archive.org/web/20220811233457/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-08-21,2022-08-25,20220825214841Z,,,no_prices_visible_static,https://web.archive.org/web/20220825214841/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-09-11,2022-09-14,20220914084738Z,,,no_prices_visible_static,https://web.archive.org/web/20220914084738/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-09-18,2022-09-20,20220920064120Z,,,no_prices_visible_static,https://web.archive.org/web/20220920064120/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-11-27,2022-11-27,20221127183504Z,,,no_prices_visible_static,https://web.archive.org/web/20221127183504/https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2022-12-25,,,,,week_all_failed:http_429,
chicagotribune.com,https://subscription.chicagotribune.com/TemplateA?coupon=Promo%20Code,2024-04-07,,,,,week_all_failed:http_429,
dailycaller.com,https://dailycaller.com/subscribe,,,,,,no_snapshots_in_range,
dailykos.com,https://www.dailykos.com/subscribe,,,,,,no_snapshots_in_range,
dailymail.co.uk,https://www.mailsubscriptions.co.uk/info/393633/get-more-from-the-daily-mail,,,,,,no_snapshots_in_range,
dailystar.co.uk,https://www.reachsubs.co.uk/pc/STA,,,,,,no_snapshots_in_range,
dailywire.com,https://get.dailywire.com,,,,,,no_snapshots_in_range,
dallasnews.com,https://www.dallasnews.com/subscribe/join,,,,,,no_snapshots_in_range,
azcentral.com,https://subscribe.azcentral.com/offers,2022-09-18,2022-09-19,20220919051435Z,monthly+discount+digital,$1,,https://web.archive.org/web/20220919051435/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-09-18,2022-09-19,20220919051435Z,monthly+discount+digital,$14.99,,https://web.archive.org/web/20220919051435/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-09-18,2022-09-19,20220919051435Z,monthly+discount+digital,$14.00,,https://web.archive.org/web/20220919051435/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-09-18,2022-09-19,20220919051435Z,monthly+discount+digital,$2.99,,https://web.archive.org/web/20220919051435/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-09-18,2022-09-19,20220919051435Z,monthly+discount+digital,$30.00,,https://web.archive.org/web/20220919051435/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-09-25,2022-09-27,20220927195559Z,monthly+discount+digital,$1,,https://web.archive.org/web/20220927195559/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-09-25,2022-09-27,20220927195559Z,monthly+discount+digital,$14.99,,https://web.archive.org/web/20220927195559/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-09-25,2022-09-27,20220927195559Z,discount+digital+print,$2.30,,https://web.archive.org/web/20220927195559/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-09-25,2022-09-27,20220927195559Z,discount+digital+print,$4.60,,https://web.archive.org/web/20220927195559/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-02,2022-10-02,20221002160851Z,monthly+discount+digital,$1,,https://web.archive.org/web/20221002160851/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-02,2022-10-02,20221002160851Z,monthly+discount+digital,$14.99,,https://web.archive.org/web/20221002160851/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-02,2022-10-02,20221002160851Z,discount+digital+print,$2.30,,https://web.archive.org/web/20221002160851/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-02,2022-10-02,20221002160851Z,discount+digital+print,$4.60,,https://web.archive.org/web/20221002160851/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-09,2022-10-10,20221010001747Z,monthly+discount+digital,$1,,https://web.archive.org/web/20221010001747/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-09,2022-10-10,20221010001747Z,monthly+discount+digital,$14.99,,https://web.archive.org/web/20221010001747/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-09,2022-10-10,20221010001747Z,monthly+discount+digital,$14.00,,https://web.archive.org/web/20221010001747/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-09,2022-10-10,20221010001747Z,monthly+discount+digital,$2.99,,https://web.archive.org/web/20221010001747/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-09,2022-10-10,20221010001747Z,monthly+discount+digital,$30.00,,https://web.archive.org/web/20221010001747/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-16,2022-10-18,20221018131641Z,monthly+discount+digital,$1,,https://web.archive.org/web/20221018131641/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-16,2022-10-18,20221018131641Z,monthly+discount+digital,$14.99,,https://web.archive.org/web/20221018131641/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-16,2022-10-18,20221018131641Z,discount+digital+print,$2.30,,https://web.archive.org/web/20221018131641/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-16,2022-10-18,20221018131641Z,discount+digital+print,$4.60,,https://web.archive.org/web/20221018131641/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-23,2022-10-25,20221025154104Z,monthly+discount+digital,$1,,https://web.archive.org/web/20221025154104/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-23,2022-10-25,20221025154104Z,monthly+discount+digital,$14.99,,https://web.archive.org/web/20221025154104/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-23,2022-10-25,20221025154104Z,monthly+discount+digital,$2.30,,https://web.archive.org/web/20221025154104/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-23,2022-10-25,20221025154104Z,monthly+discount+digital,$18.00,,https://web.archive.org/web/20221025154104/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-23,2022-10-25,20221025154104Z,monthly+discount+digital,$4.60,,https://web.archive.org/web/20221025154104/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-23,2022-10-25,20221025154104Z,monthly+discount+digital,$32.00,,https://web.archive.org/web/20221025154104/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-30,2022-10-30,20221030075102Z,monthly+discount+digital,$1,,https://web.archive.org/web/20221030075102/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-30,2022-10-30,20221030075102Z,monthly+discount+digital,$14.99,,https://web.archive.org/web/20221030075102/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-30,2022-10-30,20221030075102Z,monthly+discount+digital,$2.30,,https://web.archive.org/web/20221030075102/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-30,2022-10-30,20221030075102Z,monthly+discount+digital,$18.00,,https://web.archive.org/web/20221030075102/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-30,2022-10-30,20221030075102Z,monthly+discount+digital,$4.60,,https://web.archive.org/web/20221030075102/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-10-30,2022-10-30,20221030075102Z,monthly+discount+digital,$32.00,,https://web.archive.org/web/20221030075102/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-11-06,2022-11-09,20221109144457Z,annual+discount+digital,$9.99,,https://web.archive.org/web/20221109144457/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-11-06,2022-11-09,20221109144457Z,annual+discount+digital,$29.00,,https://web.archive.org/web/20221109144457/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-11-06,2022-11-09,20221109144457Z,discount+digital+print,$2.30,,https://web.archive.org/web/20221109144457/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-11-06,2022-11-09,20221109144457Z,discount+digital+print,$4.60,,https://web.archive.org/web/20221109144457/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-12-04,2022-12-10,20221210192347Z,monthly+discount+digital,$14.99,,https://web.archive.org/web/20221210192347/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-12-04,2022-12-10,20221210192347Z,monthly+discount+digital,$2.30,,https://web.archive.org/web/20221210192347/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-12-04,2022-12-10,20221210192347Z,monthly+discount+digital,$19.00,,https://web.archive.org/web/20221210192347/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-12-04,2022-12-10,20221210192347Z,monthly+discount+digital,$4.60,,https://web.archive.org/web/20221210192347/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-12-04,2022-12-10,20221210192347Z,monthly+discount+digital,$35.00,,https://web.archive.org/web/20221210192347/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-12-18,2022-12-18,20221218050503Z,monthly+discount+digital,$14.99,,https://web.archive.org/web/20221218050503/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-12-18,2022-12-18,20221218050503Z,monthly+discount+digital,$2.30,,https://web.archive.org/web/20221218050503/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-12-18,2022-12-18,20221218050503Z,monthly+discount+digital,$19.00,,https://web.archive.org/web/20221218050503/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-12-18,2022-12-18,20221218050503Z,monthly+discount+digital,$4.60,,https://web.archive.org/web/20221218050503/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-12-18,2022-12-18,20221218050503Z,monthly+discount+digital,$35.00,,https://web.archive.org/web/20221218050503/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-12-25,2022-12-25,20221225134701Z,monthly+discount+digital,$14.99,,https://web.archive.org/web/20221225134701/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-12-25,2022-12-25,20221225134701Z,monthly+discount+digital,$2.30,,https://web.archive.org/web/20221225134701/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-12-25,2022-12-25,20221225134701Z,monthly+discount+digital,$19.00,,https://web.archive.org/web/20221225134701/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-12-25,2022-12-25,20221225134701Z,monthly+discount+digital,$4.60,,https://web.archive.org/web/20221225134701/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2022-12-25,2022-12-25,20221225134701Z,monthly+discount+digital,$35.00,,https://web.archive.org/web/20221225134701/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-01,2023-01-02,20230102110406Z,monthly+discount+digital,$14.99,,https://web.archive.org/web/20230102110406/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-01,2023-01-02,20230102110406Z,monthly+discount+digital,$2.30,,https://web.archive.org/web/20230102110406/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-01,2023-01-02,20230102110406Z,monthly+discount+digital,$19.00,,https://web.archive.org/web/20230102110406/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-01,2023-01-02,20230102110406Z,monthly+discount+digital,$4.60,,https://web.archive.org/web/20230102110406/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-01,2023-01-02,20230102110406Z,monthly+discount+digital,$35.00,,https://web.archive.org/web/20230102110406/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-08,2023-01-10,20230110043630Z,monthly+discount+digital,$1,,https://web.archive.org/web/20230110043630/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-08,2023-01-10,20230110043630Z,monthly+discount+digital,$14.99,,https://web.archive.org/web/20230110043630/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-08,2023-01-10,20230110043630Z,monthly+discount+digital,$2.30,,https://web.archive.org/web/20230110043630/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-08,2023-01-10,20230110043630Z,monthly+discount+digital,$19.00,,https://web.archive.org/web/20230110043630/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-08,2023-01-10,20230110043630Z,monthly+discount+digital,$4.60,,https://web.archive.org/web/20230110043630/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-08,2023-01-10,20230110043630Z,monthly+discount+digital,$35.00,,https://web.archive.org/web/20230110043630/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-22,2023-01-24,20230124155452Z,monthly+discount+digital,$1,,https://web.archive.org/web/20230124155452/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-22,2023-01-24,20230124155452Z,monthly+discount+digital,$14.99,,https://web.archive.org/web/20230124155452/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-22,2023-01-24,20230124155452Z,monthly+discount+digital,$2.30,,https://web.archive.org/web/20230124155452/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-22,2023-01-24,20230124155452Z,monthly+discount+digital,$9.99,,https://web.archive.org/web/20230124155452/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-22,2023-01-24,20230124155452Z,monthly+discount+digital,$4.60,,https://web.archive.org/web/20230124155452/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-22,2023-01-24,20230124155452Z,monthly+discount+digital,$19.99,,https://web.archive.org/web/20230124155452/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-29,2023-02-01,20230201221506Z,monthly+discount+digital,$1,,https://web.archive.org/web/20230201221506/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-29,2023-02-01,20230201221506Z,monthly+discount+digital,$14.99,,https://web.archive.org/web/20230201221506/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-29,2023-02-01,20230201221506Z,monthly+discount+digital,$2.30,,https://web.archive.org/web/20230201221506/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-29,2023-02-01,20230201221506Z,monthly+discount+digital,$9.99,,https://web.archive.org/web/20230201221506/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-29,2023-02-01,20230201221506Z,monthly+discount+digital,$4.60,,https://web.archive.org/web/20230201221506/https://subscribe.azcentral.com/offers
azcentral.com,https://subscribe.azcentral.com/offers,2023-01-29,2023-02-01,20230201221506Z,monthly+discount+digital,$19.99,,https://web.archive.org/web/20230201221506/https://subscribe.azcentral.com/offers
